Game,Level,Result,Num of steps,Time
435,easy,0,38,0.028900861740112305
436,easy,0,32,0.02421402931213379
437,easy,0,21,0.017830848693847656
438,easy,0,20,0.0154266357421875
439,easy,0,29,0.017866849899291992
440,easy,1,3,0.00251007080078125
441,easy,0,18,0.01267385482788086
442,easy,0,23,0.016031980514526367
443,easy,0,24,0.019618988037109375
444,easy,0,34,0.0370941162109375
445,easy,0,31,0.023201704025268555
446,easy,0,24,0.01803421974182129
447,easy,0,20,0.011548280715942383
448,easy,0,29,0.013952016830444336
449,easy,0,25,0.016134262084960938
450,easy,0,30,0.023999929428100586
451,easy,0,41,0.03835582733154297
452,easy,0,35,0.026479721069335938
453,easy,1,3,0.0024640560150146484
454,easy,0,21,0.013021230697631836
455,easy,0,24,0.023165225982666016
456,easy,0,33,0.032544851303100586
457,easy,0,28,0.031553030014038086
458,easy,0,29,0.023590803146362305
459,easy,0,28,0.02523970603942871
460,easy,1,3,0.0022101402282714844
461,easy,0,26,0.02195119857788086
462,easy,0,26,0.017451047897338867
463,easy,0,23,0.016104936599731445
464,easy,0,31,0.026012897491455078
465,easy,0,29,0.018611907958984375
466,easy,0,21,0.013434886932373047
467,easy,0,33,0.027765989303588867
468,easy,0,27,0.03774094581604004
469,easy,0,18,0.012354135513305664
470,easy,0,25,0.014754056930541992
471,easy,1,3,0.0019943714141845703
472,easy,0,31,0.02585601806640625
473,easy,0,27,0.023507118225097656
474,easy,1,4,0.003216266632080078
475,easy,0,31,0.03270316123962402
476,easy,0,29,0.01820683479309082
477,easy,0,20,0.014967918395996094
478,easy,0,26,0.013418912887573242
479,easy,0,26,0.02757406234741211
480,easy,0,18,0.007384061813354492
481,easy,0,31,0.0286099910736084
482,easy,0,21,0.015890836715698242
483,easy,0,25,0.024746179580688477
484,easy,0,28,0.023128986358642578
485,easy,0,33,0.061920881271362305
486,easy,0,21,0.018314123153686523
487,easy,0,32,0.02042222023010254
488,easy,0,32,0.027266979217529297
489,easy,0,21,0.017788171768188477
490,easy,0,28,0.01798415184020996
491,easy,0,40,0.03584790229797363
492,easy,0,36,0.020624160766601562
493,easy,0,29,0.026088953018188477
494,easy,0,26,0.021095991134643555
495,easy,0,24,0.01766514778137207
496,easy,0,32,0.02539801597595215
497,easy,0,30,0.02310490608215332
498,easy,1,3,0.0021538734436035156
499,easy,0,25,0.012979984283447266
500,easy,0,30,0.02001786231994629
501,easy,0,19,0.011261224746704102
502,easy,0,38,0.028773069381713867
503,easy,0,28,0.024262189865112305
504,easy,0,30,0.02113485336303711
505,easy,0,45,0.05143308639526367
506,easy,0,20,0.011940956115722656
507,easy,1,17,0.010254144668579102
508,easy,1,3,0.0024611949920654297
509,easy,0,26,0.024531841278076172
510,easy,0,27,0.025092124938964844
511,easy,0,26,0.022196054458618164
512,easy,0,37,0.028115272521972656
513,easy,0,28,0.022449970245361328
514,easy,0,19,0.013907909393310547
515,easy,0,37,0.03116917610168457
516,easy,0,29,0.028271913528442383
