Game,Level,Result,Num of steps,Time
211,hard,1,27,0.16845273971557617
212,hard,0,150,1.5505788326263428
213,hard,1,269,1.997596263885498
214,hard,1,11,0.05498504638671875
215,hard,1,195,1.4938979148864746
216,hard,1,148,1.5699021816253662
217,hard,0,145,1.1176681518554688
218,hard,1,5,0.022269010543823242
219,hard,1,5,0.025394201278686523
220,hard,1,245,1.8432490825653076
221,hard,1,4,0.01885223388671875
222,hard,1,3,0.013112068176269531
223,hard,1,130,1.2214429378509521
224,hard,1,4,0.019319772720336914
225,hard,1,22,0.11052322387695312
226,hard,1,244,1.9477691650390625
227,hard,1,6,0.02844715118408203
228,hard,1,5,0.022346973419189453
229,hard,1,10,0.05034208297729492
230,hard,1,3,0.013213872909545898
231,hard,1,6,0.025161027908325195
232,hard,1,199,1.2546710968017578
233,hard,1,3,0.015114068984985352
234,hard,1,7,0.03259897232055664
235,hard,1,257,1.7181341648101807
236,hard,1,89,0.5060498714447021
237,hard,1,167,1.1133818626403809
238,hard,1,5,0.02355360984802246
239,hard,1,243,2.2785749435424805
240,hard,1,3,0.010887861251831055
241,hard,1,3,0.012189865112304688
242,hard,1,3,0.011642217636108398
243,hard,1,311,2.1776440143585205
244,hard,1,71,0.4441652297973633
245,hard,0,140,1.6856811046600342
246,hard,0,128,1.0607538223266602
247,hard,0,114,1.5022988319396973
248,hard,0,120,1.3724088668823242
249,hard,1,5,0.02281808853149414
250,hard,1,6,0.026876211166381836
251,hard,1,24,0.14351701736450195
252,hard,1,24,0.15752506256103516
253,hard,1,15,0.0839700698852539
254,hard,1,63,0.3689000606536865
255,hard,1,5,0.02341628074645996
256,hard,0,121,1.0886988639831543
257,hard,1,7,0.03374600410461426
258,hard,1,6,0.025009870529174805
259,hard,1,5,0.022599220275878906
260,hard,1,8,0.038784027099609375
261,hard,1,271,2.017538070678711
262,hard,0,119,1.5059378147125244
263,hard,0,277,1.7952497005462646
264,hard,0,113,0.8685247898101807
265,hard,1,5,0.021894216537475586
266,hard,1,4,0.017004966735839844
267,hard,1,3,0.01140284538269043
268,hard,1,237,1.7253358364105225
269,hard,1,5,0.022901058197021484
270,hard,1,5,0.021712064743041992
271,hard,1,5,0.021760940551757812
272,hard,1,45,0.2586081027984619
273,hard,1,112,0.674299955368042
274,hard,0,129,1.3195760250091553
275,hard,1,267,2.7609951496124268
276,hard,1,3,0.012139081954956055
277,hard,0,138,1.1728832721710205
278,hard,1,4,0.017603158950805664
279,hard,1,3,0.010442972183227539
280,hard,1,5,0.021847963333129883
281,hard,0,141,1.686506986618042
282,hard,1,47,0.3059227466583252
283,hard,1,222,1.9420289993286133
284,hard,0,118,1.310364007949829
285,hard,1,227,1.6755540370941162
286,hard,1,96,0.6687159538269043
287,hard,1,216,1.7135038375854492
288,hard,1,196,2.015044927597046
289,hard,1,12,0.06511092185974121
290,hard,1,13,0.07115292549133301
291,hard,1,182,1.5010161399841309
292,hard,1,116,0.8424389362335205
293,hard,1,63,0.5657610893249512
294,hard,0,134,1.9353270530700684
295,hard,1,111,0.7584829330444336
296,hard,1,3,0.012810945510864258
297,hard,1,5,0.02544116973876953
298,hard,1,3,0.026936769485473633
299,hard,1,3,0.013818025588989258
300,hard,1,15,0.0896921157836914
301,hard,1,4,0.01902914047241211
302,hard,1,118,0.8485958576202393
303,hard,1,4,0.027158021926879883
304,hard,1,266,2.3750882148742676
305,hard,0,99,1.3058300018310547
306,hard,1,3,0.010338068008422852
307,hard,1,191,1.248783826828003
308,hard,1,143,1.2022950649261475
309,hard,0,142,1.6266827583312988
310,hard,0,107,1.3135685920715332
311,hard,0,131,1.4863841533660889
312,hard,0,119,1.5120019912719727
313,hard,1,144,1.178128719329834
314,hard,1,5,0.02550339698791504
315,hard,0,132,1.611283779144287
