Game,Level,Result,Num of steps,Time
188,medium,1,3,0.005114078521728516
189,medium,1,3,0.005857706069946289
190,medium,0,121,0.37345004081726074
191,medium,1,5,0.012074947357177734
192,medium,0,56,0.18508005142211914
193,medium,1,3,0.005926847457885742
194,medium,1,22,0.06306290626525879
195,medium,1,98,0.328751802444458
196,medium,0,115,0.3325619697570801
197,medium,0,131,0.39187121391296387
198,medium,1,117,0.3089737892150879
199,medium,0,120,0.4705207347869873
200,medium,0,122,0.39484167098999023
201,medium,1,4,0.008480072021484375
202,medium,1,96,0.32132983207702637
203,medium,1,6,0.015020132064819336
204,medium,1,6,0.013275146484375
205,medium,1,3,0.0058400630950927734
206,medium,1,14,0.035585880279541016
207,medium,1,6,0.01388406753540039
208,medium,0,122,0.4527108669281006
209,medium,1,8,0.02120184898376465
210,medium,1,114,0.3385653495788574
211,medium,0,133,0.4574253559112549
212,medium,0,119,0.3667130470275879
213,medium,0,121,0.38400983810424805
214,medium,0,78,0.270327091217041
215,medium,0,136,0.45792531967163086
216,medium,0,131,0.5244448184967041
217,medium,1,3,0.005707979202270508
218,medium,0,83,0.2811257839202881
219,medium,0,118,0.40903592109680176
220,medium,1,90,0.23837900161743164
221,medium,1,4,0.008764028549194336
222,medium,0,159,0.4774768352508545
223,medium,1,3,0.005906820297241211
224,medium,1,6,0.014660120010375977
225,medium,1,18,0.047242164611816406
226,medium,0,69,0.21933603286743164
227,medium,1,3,0.0057680606842041016
228,medium,1,3,0.005473136901855469
229,medium,0,115,0.45624709129333496
230,medium,1,4,0.008104801177978516
231,medium,1,122,0.40395689010620117
232,medium,0,109,0.33310389518737793
233,medium,1,53,0.15802788734436035
234,medium,0,108,0.29555320739746094
235,medium,1,7,0.016269207000732422
236,medium,1,113,0.36266613006591797
237,medium,0,128,0.4722139835357666
238,medium,0,105,0.35044026374816895
239,medium,1,8,0.018275976181030273
240,medium,0,124,0.4704298973083496
241,medium,0,114,0.3025369644165039
242,medium,0,116,0.3018193244934082
243,medium,1,3,0.0059261322021484375
244,medium,1,13,0.0352177619934082
245,medium,1,6,0.01480412483215332
246,medium,0,65,0.2131059169769287
247,medium,0,146,0.570871114730835
248,medium,1,3,0.00650787353515625
249,medium,1,6,0.015746116638183594
250,medium,1,4,0.008887052536010742
251,medium,1,7,0.017232894897460938
252,medium,0,139,0.4630708694458008
253,medium,0,140,0.36804795265197754
254,medium,1,10,0.028027057647705078
255,medium,0,116,0.23746204376220703
256,medium,1,5,0.011707067489624023
257,medium,1,12,0.03213787078857422
258,medium,1,85,0.3406641483306885
259,medium,0,124,0.3457009792327881
260,medium,1,100,0.3061408996582031
