Game,Level,Result,Num of steps,Time
215,medium,1,92,1.0954217910766602
216,medium,0,59,0.5130040645599365
217,medium,1,4,0.01755499839782715
218,medium,1,120,1.4508259296417236
219,medium,1,3,0.0029871463775634766
220,medium,1,10,0.04843401908874512
221,medium,1,118,1.1855051517486572
222,medium,1,128,1.3941972255706787
223,medium,0,73,0.8110048770904541
224,medium,0,108,1.666741132736206
225,medium,1,29,0.20603585243225098
226,medium,0,116,1.499612808227539
227,medium,0,120,1.1265301704406738
228,medium,1,27,0.2222909927368164
229,medium,0,130,1.712899923324585
230,medium,0,102,1.3484761714935303
231,medium,1,4,0.0075931549072265625
232,medium,1,4,0.005583763122558594
233,medium,0,109,1.0943121910095215
234,medium,1,8,0.0623478889465332
235,medium,1,3,0.007272005081176758
236,medium,0,66,0.6115219593048096
237,medium,1,3,0.002747058868408203
238,medium,1,48,0.5917160511016846
239,medium,0,128,1.215390920639038
240,medium,1,63,0.6316108703613281
241,medium,1,3,0.0027070045471191406
242,medium,0,61,0.7512178421020508
243,medium,1,127,2.0996010303497314
244,medium,1,4,0.006891965866088867
245,medium,0,101,0.9699180126190186
246,medium,1,3,0.0031790733337402344
247,medium,1,3,0.005220890045166016
248,medium,1,35,0.26989293098449707
249,medium,1,5,0.01620197296142578
250,medium,0,99,0.7758309841156006
251,medium,0,143,1.2854766845703125
252,medium,1,3,0.0025060176849365234
253,medium,0,123,1.1205711364746094
254,medium,0,62,0.5237219333648682
255,medium,0,122,1.164992094039917
256,medium,1,91,0.9478859901428223
257,medium,1,3,0.003042936325073242
258,medium,1,110,1.2327330112457275
259,medium,1,3,0.010653018951416016
260,medium,1,7,0.030930757522583008
261,medium,1,13,0.13405823707580566
262,medium,1,134,1.3217568397521973
263,medium,0,62,0.4453310966491699
264,medium,0,91,0.7955160140991211
265,medium,0,100,1.26993727684021
266,medium,1,3,0.0024688243865966797
267,medium,1,6,0.01603984832763672
268,medium,1,3,0.002980947494506836
269,medium,1,113,1.1489410400390625
270,medium,1,5,0.012292146682739258
271,medium,1,3,0.0028848648071289062
272,medium,0,117,1.1443700790405273
273,medium,1,4,0.005364894866943359
274,medium,1,8,0.0339508056640625
275,medium,0,140,1.5878939628601074
276,medium,0,109,1.4921610355377197
277,medium,1,117,1.1787919998168945
278,medium,1,114,1.0913679599761963
279,medium,1,3,0.0028209686279296875
280,medium,1,71,0.7963080406188965
281,medium,1,8,0.029251813888549805
282,medium,0,74,0.6645009517669678
283,medium,1,121,0.9519577026367188
284,medium,1,100,1.1604361534118652
285,medium,1,3,0.0090789794921875
286,medium,0,139,1.473743200302124
287,medium,1,9,0.0425412654876709
288,medium,0,108,0.9284169673919678
289,medium,1,68,0.8701169490814209
290,medium,1,3,0.004730224609375
291,medium,1,6,0.01838207244873047
292,medium,1,6,0.024126052856445312
293,medium,1,112,0.9403829574584961
294,medium,0,124,1.0889472961425781
295,medium,0,105,0.8840267658233643
296,medium,1,59,0.731698751449585
297,medium,1,3,0.004992961883544922
298,medium,0,141,1.5466489791870117
299,medium,1,3,0.003670930862426758
300,medium,1,3,0.002771139144897461
301,medium,1,4,0.007442951202392578
302,medium,1,125,1.2529020309448242
303,medium,1,11,0.07377195358276367
304,medium,1,18,0.11815714836120605
305,medium,0,119,1.1325571537017822
306,medium,0,103,0.9862160682678223
307,medium,0,150,1.3089568614959717
308,medium,1,94,0.812791109085083
309,medium,1,45,0.6215066909790039
310,medium,0,119,1.5620801448822021
311,medium,0,109,1.0145039558410645
312,medium,1,73,0.8297340869903564
313,medium,1,131,1.8507609367370605
314,medium,0,103,0.9485659599304199
315,medium,0,145,1.3025739192962646
316,medium,1,111,1.079916000366211
317,medium,1,95,1.0323889255523682
318,medium,1,119,1.4621601104736328
319,medium,1,3,0.0031387805938720703
320,medium,0,99,0.8976449966430664
321,medium,0,106,1.0429062843322754
322,medium,0,120,1.1609420776367188
323,medium,0,45,0.41805195808410645
324,medium,1,8,0.03276515007019043
325,medium,0,115,1.3437738418579102
326,medium,1,9,0.045456886291503906
327,medium,0,139,1.2022907733917236
328,medium,1,3,0.002962827682495117
329,medium,0,66,0.7060940265655518
330,medium,0,53,0.5311169624328613
331,medium,1,110,1.1857242584228516
332,medium,0,66,0.6522610187530518
333,medium,1,107,1.1514990329742432
334,medium,1,134,1.530486822128296
335,medium,0,131,1.2217860221862793
336,medium,1,126,1.442302942276001
337,medium,0,73,0.7189531326293945
338,medium,0,103,1.138857126235962
339,medium,1,3,0.004853010177612305
340,medium,0,121,1.2941958904266357
341,medium,1,112,0.94110107421875
342,medium,0,129,1.446214199066162
343,medium,1,4,0.011471271514892578
344,medium,1,4,0.017667770385742188
345,medium,0,135,1.4014058113098145
346,medium,1,99,1.3728771209716797
347,medium,0,140,1.2348177433013916
348,medium,1,4,0.016999006271362305
349,medium,1,18,0.13202810287475586
350,medium,1,63,0.5282349586486816
351,medium,0,108,1.2952678203582764
352,medium,1,39,0.3196289539337158
353,medium,1,13,0.07808995246887207
354,medium,0,128,1.7401580810546875
355,medium,0,120,1.1976211071014404
356,medium,0,136,1.2298860549926758
357,medium,1,128,1.1309711933135986
358,medium,1,7,0.028086185455322266
359,medium,0,76,0.8152420520782471
360,medium,0,127,1.53562593460083
361,medium,1,4,0.012669086456298828
362,medium,0,123,1.65006422996521
363,medium,1,3,0.0037429332733154297
364,medium,1,3,0.0033159255981445312
365,medium,1,3,0.004924297332763672
366,medium,1,56,0.4736151695251465
367,medium,1,93,1.1349372863769531
368,medium,0,130,1.7012081146240234
369,medium,1,61,0.9456148147583008
370,medium,1,5,0.017404794692993164
371,medium,1,117,1.5082669258117676
372,medium,0,120,1.0585699081420898
373,medium,0,140,1.1329820156097412
374,medium,0,63,0.6496288776397705
375,medium,1,124,1.082449197769165
376,medium,0,122,1.4666399955749512
377,medium,0,127,1.4996399879455566
378,medium,1,86,1.0878353118896484
379,medium,1,11,0.09379315376281738
380,medium,0,114,1.187469244003296
381,medium,1,117,1.3567638397216797
382,medium,0,119,1.5508019924163818
383,medium,1,126,1.9882450103759766
384,medium,1,3,0.012346029281616211
385,medium,1,4,0.010031938552856445
386,medium,1,7,0.022111892700195312
387,medium,1,119,1.4020819664001465
388,medium,0,110,1.14833402633667
389,medium,1,3,0.01007986068725586
390,medium,1,147,2.1929149627685547
391,medium,0,116,1.3668758869171143
392,medium,1,5,0.010031938552856445
393,medium,1,106,1.514354944229126
394,medium,0,105,0.9227797985076904
395,medium,1,5,0.016302108764648438
396,medium,1,4,0.009550094604492188
397,medium,1,108,1.5219557285308838
398,medium,0,115,1.15061616897583
399,medium,0,118,1.1285769939422607
400,medium,1,3,0.012118816375732422
401,medium,0,127,1.054394006729126
402,medium,1,15,0.09951376914978027
403,medium,1,3,0.0028460025787353516
404,medium,1,4,0.007284879684448242
405,medium,1,50,0.4768350124359131
406,medium,1,5,0.01444387435913086
407,medium,0,128,1.0663418769836426
408,medium,1,3,0.0024199485778808594
