Game,Level,Result,Num of steps,Time
655,easy,0,33,0.04828286170959473
656,easy,1,27,0.04324197769165039
657,easy,1,7,0.0060710906982421875
658,easy,0,39,0.07014918327331543
659,easy,1,24,0.05863595008850098
660,easy,1,3,0.0008418560028076172
661,easy,0,21,0.022430896759033203
662,easy,1,13,0.02057170867919922
663,easy,1,11,0.008188247680664062
664,easy,1,3,0.0023469924926757812
665,easy,1,5,0.005342006683349609
666,easy,0,36,0.08481979370117188
667,easy,0,39,0.0962529182434082
668,easy,0,20,0.054223060607910156
669,easy,0,27,0.042830705642700195
670,easy,1,31,0.06711196899414062
671,easy,0,12,0.024879932403564453
672,easy,0,30,0.06817317008972168
673,easy,0,27,0.06368398666381836
674,easy,0,23,0.04652810096740723
675,easy,0,27,0.03673505783081055
676,easy,1,4,0.0019969940185546875
677,easy,0,30,0.06159210205078125
678,easy,0,32,0.04569387435913086
679,easy,0,28,0.03742790222167969
680,easy,0,42,0.09699892997741699
681,easy,1,25,0.032469987869262695
682,easy,0,32,0.04225897789001465
683,easy,0,17,0.04334211349487305
684,easy,1,13,0.011610746383666992
685,easy,1,32,0.04271221160888672
686,easy,0,36,0.046692848205566406
687,easy,0,30,0.054566144943237305
688,easy,1,3,0.0008497238159179688
689,easy,1,6,0.005365133285522461
690,easy,0,19,0.029853105545043945
691,easy,0,22,0.03821301460266113
692,easy,1,12,0.01760721206665039
693,easy,0,20,0.044712066650390625
694,easy,0,29,0.0657498836517334
695,easy,0,23,0.028435945510864258
696,easy,1,4,0.0042002201080322266
697,easy,1,3,0.0009639263153076172
698,easy,1,3,0.0014121532440185547
699,easy,1,7,0.009717941284179688
700,easy,1,16,0.02929091453552246
701,easy,0,34,0.06011080741882324
702,easy,1,5,0.004481077194213867
703,easy,0,32,0.0383148193359375
704,easy,0,17,0.04235410690307617
705,easy,1,20,0.024676799774169922
706,easy,0,26,0.049498796463012695
707,easy,1,3,0.003742218017578125
708,easy,1,3,0.000982046127319336
709,easy,1,5,0.005172014236450195
710,easy,1,9,0.018341064453125
711,easy,0,25,0.03901481628417969
712,easy,0,24,0.04860210418701172
713,easy,0,37,0.07048606872558594
714,easy,1,3,0.0015978813171386719
715,easy,0,21,0.045705318450927734
716,easy,1,7,0.009011983871459961
717,easy,0,18,0.019500017166137695
718,easy,0,27,0.03644514083862305
719,easy,1,4,0.006047964096069336
720,easy,0,19,0.02557516098022461
721,easy,1,3,0.002736806869506836
722,easy,0,27,0.05376291275024414
723,easy,0,22,0.023164987564086914
724,easy,0,27,0.04551196098327637
725,easy,0,28,0.04891705513000488
726,easy,0,32,0.05542397499084473
727,easy,0,32,0.05875110626220703
728,easy,0,32,0.07631182670593262
729,easy,0,36,0.05724787712097168
730,easy,0,25,0.03881382942199707
731,easy,1,3,0.0008378028869628906
732,easy,1,4,0.001680135726928711
733,easy,0,23,0.025704383850097656
734,easy,1,3,0.0009610652923583984
735,easy,0,28,0.04667520523071289
736,easy,0,20,0.0261080265045166
737,easy,1,3,0.000965118408203125
738,easy,0,32,0.050047874450683594
739,easy,0,19,0.025000810623168945
740,easy,1,3,0.0019369125366210938
741,easy,1,35,0.0602869987487793
